external_id,name,email,phone,plan,monthly_revenue,contract_length_months,signup_date,contract_end_date,last_activity_date,logins_last_30d,feature_usage_score,support_tickets_open,support_tickets_total,nps_score,billing_issues_count,country,industry,company_size,is_churned,churned_at
7306-YDSOI,Telco-7306-YDSOI,,,enterprise,59.75,24,2018-05-16,2024-04-14,2024-01-15,8,50.0,0,5,,0,US,Telecommunications,,false,
5288-AHOUP,Telco-5288-AHOUP,,,starter,78.5,,2023-02-19,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
6688-UZPWD,Telco-6688-UZPWD,,,starter,102.0,,2023-02-19,,2023-12-16,4,62.5,0,0,,2,US,Telecommunications,,true,2024-01-15
0655-YDGFJ,Telco-0655-YDGFJ,,,starter,48.95,,2021-08-28,,2024-01-15,8,25.0,0,2,,0,US,Telecommunications,,false,
8468-EHYJA,Telco-8468-EHYJA,,,starter,99.65,,2019-05-11,,2024-01-15,15,62.5,0,4,,1,US,Telecommunications,,false,
6823-SIDFQ,Telco-6823-SIDFQ,,,growth,18.25,12,2021-09-27,2024-09-11,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
1097-FSPVW,Telco-1097-FSPVW,,,starter,54.55,,2020-08-03,,2024-01-15,8,37.5,0,3,,0,US,Telecommunications,,false,
2839-RFSQE,Telco-2839-RFSQE,,,starter,20.65,,2023-11-16,,2023-12-16,1,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
8328-SKJNO,Telco-8328-SKJNO,,,growth,40.65,12,2022-02-24,2024-02-14,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
7010-ZMVBF,Telco-7010-ZMVBF,,,starter,20.45,,2022-07-24,,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
5201-CBWYG,Telco-5201-CBWYG,,,growth,24.8,12,2018-12-12,2024-11-10,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
0968-GSIKN,Telco-0968-GSIKN,,,starter,70.8,,2023-12-16,,2023-12-16,4,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
1965-DDBWU,Telco-1965-DDBWU,,,starter,89.05,,2022-09-22,,2023-12-16,4,50.0,0,0,,0,US,Telecommunications,,true,2024-01-15
9057-SIHCH,Telco-9057-SIHCH,,,starter,96.6,,2023-10-17,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
6352-GIGGQ,Telco-6352-GIGGQ,,,growth,88.8,12,2018-07-15,2024-06-13,2024-01-15,8,100.0,0,2,,0,US,Telecommunications,,false,
3635-QQRQD,Telco-3635-QQRQD,,,enterprise,20.05,24,2018-12-12,2024-11-10,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
6771-XWBDM,Telco-6771-XWBDM,,,starter,104.5,,2019-05-11,,2023-12-16,4,75.0,0,4,,0,US,Telecommunications,,true,2024-01-15
2897-DOVND,Telco-2897-DOVND,,,starter,69.8,,2023-11-16,,2024-01-15,15,12.5,0,0,,1,US,Telecommunications,,false,
3082-YVEKW,Telco-3082-YVEKW,,,enterprise,77.15,24,2022-02-24,2024-02-14,2024-01-15,8,75.0,0,0,,0,US,Telecommunications,,false,
0191-EQUUH,Telco-0191-EQUUH,,,enterprise,35.05,24,2021-12-26,2025-12-05,2024-01-15,8,25.0,0,1,,0,US,Telecommunications,,false,
7134-HBPBS,Telco-7134-HBPBS,,,enterprise,108.1,24,2018-02-15,2026-01-04,2024-01-15,15,87.5,0,3,,0,US,Telecommunications,,false,
3489-HHPFY,Telco-3489-HHPFY,,,starter,84.05,,2023-11-16,,2024-01-15,15,37.5,0,0,,1,US,Telecommunications,,false,
2926-JEJJC,Telco-2926-JEJJC,,,growth,20.2,12,2023-05-20,2024-05-14,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
8601-QACRS,Telco-8601-QACRS,,,starter,50.6,,2023-08-18,,2023-12-16,2,25.0,0,0,,1,US,Telecommunications,,true,2024-01-15
4950-BDEUX,Telco-4950-BDEUX,,,starter,49.2,,2021-03-01,,2024-01-15,8,37.5,0,2,,1,US,Telecommunications,,false,
5789-LDFXO,Telco-5789-LDFXO,,,growth,24.6,12,2022-01-25,2025-01-09,2024-01-15,3,25.0,0,2,,1,US,Telecommunications,,false,
0508-OOLTO,Telco-0508-OOLTO,,,starter,71.65,,2023-11-16,,2024-01-15,15,12.5,0,0,,1,US,Telecommunications,,false,
2984-TBYKU,Telco-2984-TBYKU,,,enterprise,104.9,24,2018-02-15,2026-01-04,2024-01-15,15,87.5,0,3,,0,US,Telecommunications,,false,
9822-WMWVG,Telco-9822-WMWVG,,,starter,106.5,,2020-09-02,,2024-01-15,15,87.5,0,1,,1,US,Telecommunications,,false,
2391-SOORI,Telco-2391-SOORI,,,starter,49.35,,2023-09-17,,2023-12-16,2,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
9040-KZVWO,Telco-9040-KZVWO,,,growth,75.5,12,2021-11-26,2024-11-10,2024-01-15,15,25.0,0,2,,0,US,Telecommunications,,false,
2645-QTLMB,Telco-2645-QTLMB,,,starter,94.25,,2023-06-19,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
4806-HIPDW,Telco-4806-HIPDW,,,starter,68.95,,2023-12-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
1548-ARAGG,Telco-1548-ARAGG,,,starter,58.5,,2023-09-17,,2024-01-15,8,50.0,0,0,,0,US,Telecommunications,,false,
6339-RZCBJ,Telco-6339-RZCBJ,,,enterprise,78.9,24,2020-02-05,2026-01-04,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
4424-TKOPW,Telco-4424-TKOPW,,,starter,93.85,,2023-11-16,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
4415-WNGVR,Telco-4415-WNGVR,,,growth,79.2,12,2023-01-20,2025-01-09,2024-01-15,8,75.0,0,0,,1,US,Telecommunications,,false,
2522-AHJXR,Telco-2522-AHJXR,,,starter,109.45,,2019-02-10,,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
0412-UCCNP,Telco-0412-UCCNP,,,enterprise,59.2,24,2019-07-10,2025-06-08,2024-01-15,8,50.0,0,2,,1,US,Telecommunications,,false,
1816-FLZDK,Telco-1816-FLZDK,,,starter,29.15,,2023-12-16,,2024-01-15,8,12.5,0,0,,0,US,Telecommunications,,false,
7096-UCLNH,Telco-7096-UCLNH,,,starter,20.05,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
8443-ZRDBZ,Telco-8443-ZRDBZ,,,starter,76.05,,2023-09-17,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
9136-ALYBR,Telco-9136-ALYBR,,,starter,24.45,,2023-12-16,,2023-12-16,2,0.0,0,0,,1,US,Telecommunications,,true,2024-01-15
4615-PIVVU,Telco-4615-PIVVU,,,enterprise,66.5,24,2020-08-03,2024-07-13,2024-01-15,8,50.0,0,1,,0,US,Telecommunications,,false,
8885-QSQBX,Telco-8885-QSQBX,,,starter,49.55,,2023-12-16,,2024-01-15,8,25.0,0,0,,0,US,Telecommunications,,false,
7479-NITWS,Telco-7479-NITWS,,,starter,89.35,,2023-06-19,,2023-12-16,4,50.0,0,0,,0,US,Telecommunications,,true,2024-01-15
8617-ENBDS,Telco-8617-ENBDS,,,starter,73.6,,2023-10-17,,2024-01-15,15,25.0,0,0,,0,US,Telecommunications,,false,
9385-NXKDA,Telco-9385-NXKDA,,,enterprise,82.65,24,2018-02-15,2026-01-04,2024-01-15,8,87.5,0,6,,0,US,Telecommunications,,false,
0430-IHCDJ,Telco-0430-IHCDJ,,,starter,49.0,,2022-10-22,,2024-01-15,8,25.0,0,1,,1,US,Telecommunications,,false,
2959-MJHIC,Telco-2959-MJHIC,,,starter,80.35,,2023-09-17,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
6674-KVJHG,Telco-6674-KVJHG,,,growth,25.2,12,2023-02-19,2024-02-14,2024-01-15,3,25.0,0,0,,1,US,Telecommunications,,false,
1814-DKOLC,Telco-1814-DKOLC,,,starter,25.45,,2023-08-18,,2024-01-15,3,25.0,0,0,,0,US,Telecommunications,,false,
4201-JMNGR,Telco-4201-JMNGR,,,starter,55.8,,2023-12-16,,2023-12-16,2,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
9351-HXDMR,Telco-9351-HXDMR,,,enterprise,110.9,24,2018-02-15,2026-01-04,2024-01-15,15,87.5,0,3,,0,US,Telecommunications,,false,
3537-HPKQT,Telco-3537-HPKQT,,,starter,77.75,,2019-07-10,,2024-01-15,15,37.5,0,4,,0,US,Telecommunications,,false,
2129-ALKBS,Telco-2129-ALKBS,,,starter,26.2,,2020-10-02,,2024-01-15,3,25.0,0,3,,1,US,Telecommunications,,false,
5821-MMEIL,Telco-5821-MMEIL,,,enterprise,19.9,24,2019-05-11,2025-04-09,2024-01-15,3,12.5,0,4,,0,US,Telecommunications,,false,
5960-WPXQM,Telco-5960-WPXQM,,,starter,79.05,,2023-12-16,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
0684-AOSIH,Telco-0684-AOSIH,,,starter,95.0,,2023-12-16,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
8260-NGFNY,Telco-8260-NGFNY,,,starter,25.2,,2023-12-16,,2023-12-16,2,0.0,0,0,,1,US,Telecommunications,,true,2024-01-15
1309-XGFSN,Telco-1309-XGFSN,,,growth,80.85,12,2019-10-08,2024-09-11,2024-01-15,8,75.0,0,4,,1,US,Telecommunications,,false,
1866-RZZQS,Telco-1866-RZZQS,,,starter,98.4,,2020-09-02,,2023-12-16,4,62.5,0,3,,2,US,Telecommunications,,true,2024-01-15
6968-URWQU,Telco-6968-URWQU,,,growth,56.35,12,2020-07-04,2024-06-13,2024-01-15,8,25.0,0,3,,0,US,Telecommunications,,false,
4742-TXUEX,Telco-4742-TXUEX,,,enterprise,19.3,24,2020-03-06,2024-02-14,2024-01-15,3,12.5,0,3,,0,US,Telecommunications,,false,
9631-XEYKE,Telco-9631-XEYKE,,,starter,50.4,,2023-10-17,,2024-01-15,8,25.0,0,0,,0,US,Telecommunications,,false,
8631-NBHFZ,Telco-8631-NBHFZ,,,enterprise,79.4,24,2018-08-14,2020-08-03,2023-12-16,2,87.5,0,2,,0,US,Telecommunications,,true,2024-01-15
1335-MXCSE,Telco-1335-MXCSE,,,enterprise,55.25,24,2019-07-10,2025-06-08,2024-01-15,8,37.5,0,2,,0,US,Telecommunications,,false,
8873-TMKGR,Telco-8873-TMKGR,,,growth,19.1,12,2021-08-28,2024-08-12,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
8800-JOOCF,Telco-8800-JOOCF,,,starter,84.05,,2023-01-20,,2024-01-15,15,37.5,0,1,,1,US,Telecommunications,,false,
1469-LBJQJ,Telco-1469-LBJQJ,,,starter,105.2,,2018-08-14,,2024-01-15,15,75.0,0,5,,1,US,Telecommunications,,false,
4958-XCBDQ,Telco-4958-XCBDQ,,,starter,101.4,,2021-03-01,,2023-12-16,4,62.5,0,2,,2,US,Telecommunications,,true,2024-01-15
8337-UPOAQ,Telco-8337-UPOAQ,,,starter,89.8,,2023-03-21,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
0064-YIJGF,Telco-0064-YIJGF,,,starter,75.75,,2021-10-27,,2024-01-15,15,25.0,0,2,,0,US,Telecommunications,,false,
2386-OWURY,Telco-2386-OWURY,,,starter,95.3,,2019-04-11,,2024-01-15,15,50.0,0,2,,1,US,Telecommunications,,false,
1725-IQNIY,Telco-1725-IQNIY,,,enterprise,109.75,24,2019-08-09,2021-07-29,2023-12-16,4,87.5,0,2,,0,US,Telecommunications,,true,2024-01-15
0310-VQXAM,Telco-0310-VQXAM,,,starter,19.85,,2023-04-20,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
6598-RFFVI,Telco-6598-RFFVI,,,growth,19.3,12,2023-11-16,2024-11-10,2023-12-16,1,12.5,0,0,,0,US,Telecommunications,,true,2024-01-15
3453-RTHJQ,Telco-3453-RTHJQ,,,starter,69.1,,2023-07-19,,2024-01-15,15,12.5,0,0,,1,US,Telecommunications,,false,
6712-OAWRH,Telco-6712-OAWRH,,,starter,91.25,,2021-11-26,,2023-12-16,4,37.5,0,2,,2,US,Telecommunications,,true,2024-01-15
6278-FEPBZ,Telco-6278-FEPBZ,,,starter,20.25,,2023-04-20,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
4280-DLSHD,Telco-4280-DLSHD,,,starter,54.75,,2023-05-20,,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
1508-DFXCU,Telco-1508-DFXCU,,,starter,81.45,,2023-01-20,,2024-01-15,15,25.0,0,1,,1,US,Telecommunications,,false,
8614-VGMMV,Telco-8614-VGMMV,,,starter,49.1,,2022-10-22,,2023-12-16,2,25.0,0,1,,2,US,Telecommunications,,true,2024-01-15
7868-BGSZA,Telco-7868-BGSZA,,,growth,80.2,12,2020-07-04,2024-06-13,2024-01-15,8,75.0,0,3,,1,US,Telecommunications,,false,
2800-QQUSO,Telco-2800-QQUSO,,,starter,100.3,,2020-08-03,,2024-01-15,15,62.5,0,1,,1,US,Telecommunications,,false,
2930-UOTMB,Telco-2930-UOTMB,,,starter,65.25,,2021-06-29,,2023-12-16,2,62.5,0,1,,0,US,Telecommunications,,true,2024-01-15
7973-DZRKH,Telco-7973-DZRKH,,,enterprise,90.95,24,2018-08-14,2024-07-13,2024-01-15,15,62.5,0,2,,0,US,Telecommunications,,false,
5914-DVBWJ,Telco-5914-DVBWJ,,,starter,85.45,,2022-07-24,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
7698-YFGEZ,Telco-7698-YFGEZ,,,starter,20.0,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
2533-QVMSK,Telco-2533-QVMSK,,,enterprise,94.1,24,2019-01-11,2020-12-31,2023-12-16,4,62.5,0,2,,2,US,Telecommunications,,true,2024-01-15
9773-PEQBZ,Telco-9773-PEQBZ,,,starter,79.85,,2023-03-21,,2024-01-15,15,37.5,0,0,,1,US,Telecommunications,,false,
8644-XLFBW,Telco-8644-XLFBW,,,starter,71.65,,2023-12-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
0650-BWOZN,Telco-0650-BWOZN,,,starter,73.55,,2022-07-24,,2024-01-15,15,25.0,0,1,,1,US,Telecommunications,,false,
8625-AZYZY,Telco-8625-AZYZY,,,starter,104.65,,2022-01-25,,2023-12-16,4,75.0,0,2,,2,US,Telecommunications,,true,2024-01-15
7785-RDVIG,Telco-7785-RDVIG,,,starter,19.3,,2023-10-17,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
9602-WCXPI,Telco-9602-WCXPI,,,growth,20.15,12,2019-12-07,2024-11-10,2024-01-15,3,12.5,0,4,,0,US,Telecommunications,,false,
2903-YYTBW,Telco-2903-YYTBW,,,starter,44.55,,2023-12-16,,2024-01-15,8,12.5,0,0,,1,US,Telecommunications,,false,
3620-MWJNE,Telco-3620-MWJNE,,,starter,54.45,,2023-11-16,,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
8573-JGCZW,Telco-8573-JGCZW,,,growth,19.65,12,2022-08-23,2024-08-12,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
6837-HAEVO,Telco-6837-HAEVO,,,enterprise,105.0,24,2018-05-16,2024-04-14,2024-01-15,15,75.0,0,5,,1,US,Telecommunications,,false,
6701-YVNQG,Telco-6701-YVNQG,,,enterprise,88.7,24,2018-02-15,2026-01-04,2024-01-15,8,100.0,0,3,,0,US,Telecommunications,,false,
9306-CPCBC,Telco-9306-CPCBC,,,starter,74.25,,2023-10-17,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
4304-XUMGI,Telco-4304-XUMGI,,,enterprise,75.15,24,2019-12-07,2025-11-05,2024-01-15,8,75.0,0,4,,0,US,Telecommunications,,false,
9504-YAZWB,Telco-9504-YAZWB,,,enterprise,20.25,24,2019-09-08,2025-08-07,2024-01-15,3,12.5,0,4,,0,US,Telecommunications,,false,
8819-ZBYNA,Telco-8819-ZBYNA,,,enterprise,109.1,24,2019-04-11,2025-03-10,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
6174-NRBTZ,Telco-6174-NRBTZ,,,growth,30.75,12,2020-04-05,2024-03-15,2024-01-15,8,12.5,0,3,,0,US,Telecommunications,,false,
9481-IEBZY,Telco-9481-IEBZY,,,starter,112.9,,2018-02-15,,2024-01-15,15,100.0,0,3,,0,US,Telecommunications,,false,
1833-VGRUM,Telco-1833-VGRUM,,,starter,74.2,,2023-12-16,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
6137-NICCO,Telco-6137-NICCO,,,starter,94.05,,2023-07-19,,2024-01-15,15,62.5,0,0,,0,US,Telecommunications,,false,
9065-ZCPQX,Telco-9065-ZCPQX,,,enterprise,78.85,24,2018-02-15,2026-01-04,2024-01-15,8,87.5,0,3,,0,US,Telecommunications,,false,
6402-EJMWF,Telco-6402-EJMWF,,,starter,55.3,,2023-09-17,,2024-01-15,8,25.0,0,0,,0,US,Telecommunications,,false,
3620-EHIMZ,Telco-3620-EHIMZ,,,enterprise,19.35,24,2019-10-08,2025-09-06,2024-01-15,3,12.5,0,4,,0,US,Telecommunications,,false,
3213-VVOLG,Telco-3213-VVOLG,,,enterprise,25.35,24,2024-01-15,2026-01-04,2024-01-15,3,25.0,0,0,,0,US,Telecommunications,,false,
6870-ECSHE,Telco-6870-ECSHE,,,growth,20.45,12,2023-11-16,2024-11-10,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
8747-UDCOI,Telco-8747-UDCOI,,,enterprise,19.35,24,2018-09-13,2024-08-12,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
8374-XGEJJ,Telco-8374-XGEJJ,,,starter,101.0,,2020-07-04,,2023-12-16,4,62.5,0,3,,2,US,Telecommunications,,true,2024-01-15
2656-TABEH,Telco-2656-TABEH,,,starter,100.2,,2023-09-17,,2023-12-16,4,62.5,0,0,,2,US,Telecommunications,,true,2024-01-15
6946-LMSQS,Telco-6946-LMSQS,,,growth,89.05,12,2021-12-26,2022-12-21,2023-12-16,4,50.0,0,2,,2,US,Telecommunications,,true,2024-01-15
4626-OZDTJ,Telco-4626-OZDTJ,,,growth,78.65,12,2019-11-07,2024-10-11,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
9169-BSVIN,Telco-9169-BSVIN,,,starter,74.75,,2023-01-20,,2024-01-15,8,62.5,0,1,,0,US,Telecommunications,,false,
2325-ZUSFD,Telco-2325-ZUSFD,,,growth,70.1,12,2019-05-11,2020-05-05,2023-12-16,2,50.0,0,4,,0,US,Telecommunications,,true,2024-01-15
8194-PEEBY,Telco-8194-PEEBY,,,growth,19.9,12,2022-01-25,2025-01-09,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
6872-HXFNF,Telco-6872-HXFNF,,,growth,58.35,12,2018-10-13,2024-09-11,2024-01-15,8,50.0,0,2,,0,US,Telecommunications,,false,
3932-CMDTD,Telco-3932-CMDTD,,,growth,105.65,12,2023-09-17,2024-09-11,2023-12-16,4,75.0,0,0,,2,US,Telecommunications,,true,2024-01-15
7714-YXSMB,Telco-7714-YXSMB,,,starter,100.5,,2021-11-26,,2024-01-15,15,62.5,0,2,,0,US,Telecommunications,,false,
8387-UGUSU,Telco-8387-UGUSU,,,starter,20.05,,2022-10-22,,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
1080-BWSYE,Telco-1080-BWSYE,,,enterprise,25.65,24,2018-10-13,2024-09-11,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
4039-HEUNW,Telco-4039-HEUNW,,,starter,96.5,,2021-01-30,,2023-12-16,4,62.5,0,3,,2,US,Telecommunications,,true,2024-01-15
1194-HVAIF,Telco-1194-HVAIF,,,starter,95.0,,2021-10-27,,2024-01-15,15,50.0,0,2,,0,US,Telecommunications,,false,
0812-WUPTB,Telco-0812-WUPTB,,,starter,70.85,,2023-12-16,,2023-12-16,4,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
3594-UVONA,Telco-3594-UVONA,,,growth,85.95,12,2021-03-01,2022-02-24,2023-12-16,2,87.5,0,1,,0,US,Telecommunications,,true,2024-01-15
0004-TLHLJ,Telco-0004-TLHLJ,,,starter,73.9,,2023-09-17,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
1767-TGTKO,Telco-1767-TGTKO,,,starter,45.45,,2023-05-20,,2024-01-15,8,12.5,0,0,,1,US,Telecommunications,,false,
8439-LTUGF,Telco-8439-LTUGF,,,starter,20.0,,2023-03-21,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
8805-JNRAZ,Telco-8805-JNRAZ,,,starter,49.2,,2023-11-16,,2024-01-15,8,25.0,0,0,,0,US,Telecommunications,,false,
5089-IFSDP,Telco-5089-IFSDP,,,enterprise,109.45,24,2019-04-11,2021-03-31,2023-12-16,4,87.5,0,4,,0,US,Telecommunications,,true,2024-01-15
6418-HNFED,Telco-6418-HNFED,,,enterprise,83.25,24,2019-11-07,2025-10-06,2024-01-15,8,87.5,0,2,,0,US,Telecommunications,,false,
0206-OYVOC,Telco-0206-OYVOC,,,enterprise,19.25,24,2020-04-05,2024-03-15,2024-01-15,3,12.5,0,3,,0,US,Telecommunications,,false,
7291-CDTMJ,Telco-7291-CDTMJ,,,starter,19.65,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
7128-GGCNO,Telco-7128-GGCNO,,,starter,72.8,,2020-04-05,,2024-01-15,15,25.0,0,3,,0,US,Telecommunications,,false,
0237-YFUTL,Telco-0237-YFUTL,,,starter,109.65,,2019-12-07,,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
7691-KGKGP,Telco-7691-KGKGP,,,starter,65.0,,2019-09-08,,2024-01-15,8,50.0,0,2,,0,US,Telecommunications,,false,
6710-HSJRD,Telco-6710-HSJRD,,,starter,114.1,,2019-01-11,,2024-01-15,15,87.5,0,2,,1,US,Telecommunications,,false,
3675-EQOZA,Telco-3675-EQOZA,,,starter,20.65,,2023-08-18,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
0840-DCNZE,Telco-0840-DCNZE,,,growth,86.95,12,2020-03-06,2024-02-14,2024-01-15,8,87.5,0,1,,0,US,Telecommunications,,false,
1732-FEKLD,Telco-1732-FEKLD,,,growth,94.75,12,2019-08-09,2024-07-13,2024-01-15,15,62.5,0,4,,0,US,Telecommunications,,false,
9862-KJTYK,Telco-9862-KJTYK,,,starter,25.35,,2022-06-24,,2024-01-15,8,0.0,0,1,,0,US,Telecommunications,,false,
0479-HMSWA,Telco-0479-HMSWA,,,enterprise,105.45,24,2021-11-26,2025-11-05,2024-01-15,15,75.0,0,1,,1,US,Telecommunications,,false,
5854-KSRBJ,Telco-5854-KSRBJ,,,enterprise,25.4,24,2018-04-16,2024-03-15,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
0365-BZUWY,Telco-0365-BZUWY,,,starter,102.55,,2022-08-23,,2024-01-15,15,75.0,0,1,,1,US,Telecommunications,,false,
4817-VYYWS,Telco-4817-VYYWS,,,starter,100.2,,2021-07-29,,2023-12-16,4,62.5,0,2,,2,US,Telecommunications,,true,2024-01-15
5701-SVCWR,Telco-5701-SVCWR,,,starter,24.0,,2023-12-16,,2024-01-15,3,25.0,0,0,,0,US,Telecommunications,,false,
3129-AAQOU,Telco-3129-AAQOU,,,enterprise,25.6,24,2022-06-24,2024-06-13,2024-01-15,3,25.0,0,1,,0,US,Telecommunications,,false,
4922-CVPDX,Telco-4922-CVPDX,,,enterprise,73.5,24,2021-11-26,2025-11-05,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
1396-QWFBJ,Telco-1396-QWFBJ,,,starter,74.05,,2022-04-25,,2023-12-16,4,25.0,0,1,,0,US,Telecommunications,,true,2024-01-15
1357-BIJKI,Telco-1357-BIJKI,,,growth,98.25,12,2019-12-07,2024-11-10,2024-01-15,15,62.5,0,4,,1,US,Telecommunications,,false,
1099-BTKWT,Telco-1099-BTKWT,,,growth,54.4,12,2018-06-15,2024-05-14,2024-01-15,8,50.0,0,5,,1,US,Telecommunications,,false,
5299-SJCZT,Telco-5299-SJCZT,,,starter,101.55,,2023-10-17,,2023-12-16,4,62.5,0,0,,0,US,Telecommunications,,true,2024-01-15
2018-PZKMU,Telco-2018-PZKMU,,,starter,103.1,,2023-04-20,,2024-01-15,15,62.5,0,0,,1,US,Telecommunications,,false,
7340-KEFQE,Telco-7340-KEFQE,,,enterprise,34.2,24,2019-11-07,2025-10-06,2024-01-15,8,25.0,0,2,,0,US,Telecommunications,,false,
4570-QHXHL,Telco-4570-QHXHL,,,starter,43.75,,2023-04-20,,2024-01-15,8,12.5,0,0,,1,US,Telecommunications,,false,
2403-BCASL,Telco-2403-BCASL,,,growth,111.95,12,2020-09-02,2021-08-28,2023-12-16,4,87.5,0,1,,2,US,Telecommunications,,true,2024-01-15
7392-YYPYJ,Telco-7392-YYPYJ,,,starter,100.65,,2022-03-26,,2024-01-15,15,62.5,0,1,,1,US,Telecommunications,,false,
2898-LSJGD,Telco-2898-LSJGD,,,growth,55.95,12,2022-04-25,2023-04-20,2023-12-16,2,50.0,0,1,,2,US,Telecommunications,,true,2024-01-15
2223-GDSHL,Telco-2223-GDSHL,,,enterprise,116.05,24,2018-03-17,2024-02-14,2024-01-15,15,100.0,0,2,,0,US,Telecommunications,,false,
7359-PTSXY,Telco-7359-PTSXY,,,starter,45.75,,2023-12-16,,2023-12-16,2,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
9470-RTWDV,Telco-9470-RTWDV,,,growth,82.0,12,2021-11-26,2024-11-10,2024-01-15,8,75.0,0,1,,0,US,Telecommunications,,false,
2176-OSJUV,Telco-2176-OSJUV,,,enterprise,65.15,24,2018-03-17,2024-02-14,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
9348-YVOMK,Telco-9348-YVOMK,,,starter,44.8,,2023-09-17,,2024-01-15,8,12.5,0,0,,0,US,Telecommunications,,false,
8104-OSKWT,Telco-8104-OSKWT,,,starter,79.8,,2023-01-20,,2024-01-15,15,37.5,0,1,,1,US,Telecommunications,,false,
4521-YEEHE,Telco-4521-YEEHE,,,starter,88.85,,2022-07-24,,2024-01-15,15,50.0,0,0,,1,US,Telecommunications,,false,
4090-KPJIP,Telco-4090-KPJIP,,,starter,74.95,,2023-10-17,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
3786-WOVKF,Telco-3786-WOVKF,,,growth,106.85,12,2018-02-15,2025-01-09,2024-01-15,15,75.0,0,6,,0,US,Telecommunications,,false,
4503-BDXBD,Telco-4503-BDXBD,,,starter,74.95,,2023-02-19,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
6086-ESGRL,Telco-6086-ESGRL,,,starter,80.15,,2023-12-16,,2023-12-16,4,25.0,0,0,,0,US,Telecommunications,,true,2024-01-15
2592-HODOV,Telco-2592-HODOV,,,growth,19.3,12,2022-12-21,2024-12-10,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
3886-CERTZ,Telco-3886-CERTZ,,,growth,109.25,12,2018-02-15,2019-02-10,2023-12-16,4,87.5,0,3,,2,US,Telecommunications,,true,2024-01-15
